week_end_date,index_level,weekly_return,log_volume,log_volume_adj,log_trading_days,realized_volatility,volume_momentum,lag_lv_1,lag_lv_2,lag_lv_3,lag_lv_4,cumulative_4w_return,interest_rate_direction,macro_shock_score,macro_shock_abs,macro_neg_shock,macro_neg_lag1,macro_neg_lag2,macro_neg_lag3,macro_pos_shock,macro_pos_lag1,macro_pos_lag2,macro_pos_lag3,d_geo,d_mp,d_trade,d_corporate,trading_days,new_accounts
2023-11-17,6977.66796875,0.024430840985481327,32.09011529491838,30.480677382484274,1.6094379124341003,0.011850083875443363,-0.39245650640210883,30.873133888886382,30.72024579654323,30.529833306632877,30.80098500273747,0.018587578570850753,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,22942.0
2023-11-24,7009.630859375,0.004570281460784163,32.19465389399934,30.58521598156524,1.6094379124341003,0.018826676833388206,0.10453859908096774,30.480677382484274,30.873133888886382,30.72024579654323,30.529833306632877,0.03644072131890443,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,21191.0
2023-12-01,7059.90576171875,0.0071466627052744714,32.55451558242828,30.94507766999418,1.6094379124341003,0.008275403021032203,0.3598616884289392,30.58521598156524,30.480677382484274,30.873133888886382,30.72024579654323,0.03915012832210084,0.0,1.5,1.5,0.0,-0.0,-0.0,-0.0,1.5,0.0,0.0,0.0,0,0,0,0,5,25236.0
2023-12-08,7159.59814453125,0.014022151114430564,32.58309882956226,30.97366091712816,1.6094379124341003,0.007442435539348103,0.028583247133980194,30.94507766999418,30.58521598156524,30.480677382484274,30.873133888886382,0.05016993626597053,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.5,0.0,0.0,0,0,0,0,5,38825.0
2023-12-15,7190.98779296875,0.004374692243964575,32.64255016109718,31.03311224866308,1.6094379124341003,0.021646860118416416,0.05945133153491966,30.97366091712816,30.94507766999418,30.58521598156524,30.480677382484274,0.03011378752445377,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,1.5,0.0,0,0,0,0,5,44329.0
2023-12-22,7237.51904296875,0.006449927472521266,32.47070446667115,30.861266554237048,1.6094379124341003,0.01654591540129523,-0.17184569442603248,31.03311224866308,30.97366091712816,30.94507766999418,30.58521598156524,0.03199343353619088,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.5,0,0,0,0,5,37394.0
2023-12-29,7272.796875,0.004862458093714045,31.681263185290316,30.58265089662221,1.0986122886681098,0.01061815997905992,-0.2786156576148393,30.861266554237048,31.03311224866308,30.97366091712816,30.94507766999418,0.02970922892463045,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,35841.0
2024-01-05,7350.619140625,0.010643614354535674,31.832892183541038,30.44659782242115,1.3862943611198906,0.015503932862331458,-0.13605307420105817,30.58265089662221,30.861266554237048,31.03311224866308,30.97366091712816,0.02633069216473556,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,39887.0
2024-01-12,7241.13818359375,-0.015006144776264009,32.225015775393175,30.61557786295907,1.6094379124341003,0.015619343473702314,0.16898004053792093,30.44659782242115,30.58265089662221,30.861266554237048,31.03311224866308,0.006949855144506979,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,38211.0
2024-01-19,7227.40185546875,-0.0018987862237629359,32.304680991708686,30.69524307927459,1.6094379124341003,0.011758708475595037,0.0796652163155187,30.61557786295907,30.44659782242115,30.58265089662221,30.861266554237048,-0.0013988585517772242,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,38831.0
2024-01-26,7137.087890625,-0.012574780797996423,32.37117049267606,30.761732580241958,1.6094379124341003,0.009592833517890354,0.06648950096736783,30.69524307927459,30.61557786295907,30.44659782242115,30.58265089662221,-0.018836097443487694,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,44051.0
2024-02-02,7238.78515625,0.014148561521490341,32.28579024520167,30.67635233276757,1.6094379124341003,0.005434206030740074,-0.08538024747438655,30.761732580241958,30.69524307927459,30.61557786295907,30.44659782242115,-0.015331150276533026,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,44590.0
2024-02-09,7235.15185546875,-0.0005020473496081855,31.73264811359434,30.63403582492623,1.0986122886681098,0.010911924708434795,-0.04231650784134189,30.67635233276757,30.761732580241958,30.69524307927459,30.61557786295907,-0.0008270528498772025,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,28977.0
2024-02-16,7335.544921875,0.013780350609093397,32.33832863102765,30.95203426990776,1.3862943611198906,0.021881111708449915,0.31799844498153007,30.63403582492623,30.67635233276757,30.761732580241958,30.69524307927459,0.01485208398297913,0.0,2.0,2.0,0.0,-0.0,-0.0,-0.0,2.0,0.0,0.0,0.0,1,0,0,0,4,32974.0
2024-02-23,7295.09521484375,-0.005529465521078006,32.25199727518015,30.642559362746052,1.6094379124341003,0.012208453095792868,-0.30947490716170734,30.95203426990776,30.63403582492623,30.67635233276757,30.761732580241958,0.021897399259897546,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.0,0.0,0.0,0,0,0,0,5,48851.0
2024-03-01,7311.9072265625,0.0023019122793759266,32.35027251852672,30.740834606092626,1.6094379124341003,0.007051329250447913,0.09827524334657411,30.642559362746052,30.95203426990776,30.63403582492623,30.67635233276757,0.010050750017783133,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,2.0,0.0,0,0,0,0,5,45644.0
2024-03-08,7381.9072265625,0.009527890770175022,32.28451132047292,30.67507340803882,1.6094379124341003,0.01525673875964655,-0.06576119805380642,30.740834606092626,30.642559362746052,30.95203426990776,30.63403582492623,0.02008068813756634,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,5,39128.0
2024-03-15,7328.05419921875,-0.0073220134821010115,32.26400890858003,31.165396619911924,1.0986122886681098,0.018015875622079645,0.490323211873104,30.67507340803882,30.740834606092626,30.642559362746052,30.95203426990776,-0.0010216759536280694,0.0,2.0,2.0,0.0,-0.0,-0.0,-0.0,2.0,0.0,0.0,0.0,0,0,0,0,3,32775.0
2024-03-22,7350.15185546875,0.0030109500932356454,32.25436744276691,30.644929530332814,1.6094379124341003,0.0067575571671207365,-0.5204670895791104,31.165396619911924,30.67507340803882,30.740834606092626,30.642559362746052,0.007518739660685583,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.0,0.0,0.0,0,0,0,0,5,30198.0
2024-03-29,7288.81298828125,-0.008380268252825975,32.133297035275675,30.747002674155784,1.3862943611198906,0.009312686857286824,0.10207314382297028,30.644929530332814,31.165396619911924,30.67507340803882,30.740834606092626,-0.003163440871516319,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,2.0,0.0,0,0,0,0,4,34184.0
2024-04-05,7286.8818359375,-0.00026498254502986855,32.45267468846738,30.843236776033283,1.6094379124341003,0.022785616145952196,0.09623410187749926,30.747002674155784,30.644929530332814,31.165396619911924,30.67507340803882,-0.01295631418672121,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,5,32398.0
2024-04-19,7087.31689453125,-0.027768889088086286,32.46566830450814,31.07937394338825,1.3862943611198906,0.01879616225039324,0.23613716735496837,30.843236776033283,30.747002674155784,30.644929530332814,31.165396619911924,-0.033403189792706484,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,47851.0
2024-04-26,7036.0751953125,-0.007256319690534765,32.54673044742369,30.93729253498959,1.6094379124341003,0.022062760409978,-0.1420814083986599,31.07937394338825,30.843236776033283,30.747002674155784,30.644929530332814,-0.043670459576476896,0.25,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,37284.0
2024-05-03,7134.72412109375,0.013923070559420731,32.41687564560221,31.030581284482324,1.3862943611198906,0.028882281001929053,0.09328874949273214,30.93729253498959,31.07937394338825,30.843236776033283,30.747002674155784,-0.021367120764230186,0.25,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,35558.0
2024-05-10,7088.794921875,-0.006458227210460237,31.89626395405811,30.79765166539,1.0986122886681098,0.004431949903205118,-0.23292961909232446,31.030581284482324,30.93729253498959,31.07937394338825,30.843236776033283,-0.027560365429660557,0.25,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,29820.0
2024-05-17,7317.23779296875,0.031717548679409735,32.53568085455983,30.926242942125732,1.6094379124341003,0.014447337294409956,0.12859127673573312,30.79765166539,31.030581284482324,30.93729253498959,31.07937394338825,0.03192607233783547,0.25,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,27145.0
2024-05-24,7222.3818359375,-0.013048113395419234,31.92158257541892,30.82297028675081,1.0986122886681098,0.014559688288101925,-0.1032726553749228,30.926242942125732,30.79765166539,31.030581284482324,30.93729253498959,0.026134278632951,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,25305.0
2024-05-31,6970.73583984375,-0.03546400104477557,32.83128879826966,31.221850885835558,1.6094379124341003,0.023928644256723332,0.39888059908474816,30.82297028675081,30.926242942125732,30.79765166539,31.030581284482324,-0.023252792971245297,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,24864.0
2024-06-07,6897.9501953125,-0.010496497305879239,32.2743277407932,30.664889828359094,1.6094379124341003,0.030611059029894135,-0.5569610574764638,31.221850885835558,30.82297028675081,30.926242942125732,30.79765166539,-0.0272910630666643,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,24231.0
2024-06-14,6734.83203125,-0.02393142445457425,32.293773013386584,30.68433510095248,1.6094379124341003,0.015807264842063896,0.01944527259338713,30.664889828359094,31.221850885835558,30.82297028675081,30.926242942125732,-0.08294003620064828,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,23669.0
2024-06-21,6879.97802734375,0.021322588369559848,32.142805203682826,31.044192915014715,1.0986122886681098,0.01309814976065079,0.3598578140622344,30.68433510095248,30.664889828359094,31.221850885835558,30.82297028675081,-0.0485693344356692,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,19018.0
2024-06-28,7063.5771484375,0.026336143195890525,32.71680295882692,31.10736504639282,1.6094379124341003,0.013298691200290655,0.0631721313781064,31.044192915014715,30.68433510095248,30.664889828359094,31.221850885835558,0.013230809804996885,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,22181.0
2024-07-05,7253.3720703125,0.026514872445536637,32.300120321772376,30.690682409338272,1.6094379124341003,0.011702513838320276,-0.41668263705454933,31.10736504639282,31.044192915014715,30.68433510095248,30.664889828359094,0.05024217955641276,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,23983.0
2024-07-12,7327.580078125,0.010178848099045552,32.28341443959399,30.673976527159887,1.6094379124341003,0.0033318336935612754,-0.016705882178385423,30.690682409338272,31.10736504639282,31.044192915014715,30.68433510095248,0.08435245211003256,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,23811.0
2024-07-19,7294.4951171875,-0.004525351833753918,32.199914156482286,30.590476244048183,1.6094379124341003,0.0189610342118813,-0.08350028311170377,30.673976527159887,30.690682409338272,31.10736504639282,31.044192915014715,0.0585045119067188,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,22379.0
2024-07-26,7288.1669921875,-0.0008678971438487648,32.07487061656682,30.465432704132716,1.6094379124341003,0.01211656049806525,-0.1250435399154668,30.590476244048183,30.673976527159887,30.690682409338272,31.10736504639282,0.03130047156697951,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,21399.0
2024-08-02,7308.123046875,0.0027344026555114315,32.267593225509344,30.65815531307524,1.6094379124341003,0.01336163352048851,0.1927226089425247,30.465432704132716,30.590476244048183,30.673976527159887,30.690682409338272,0.007520001776954301,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,20938.0
2024-08-09,7256.99609375,-0.007020493636033732,32.199753474590345,30.590315562156242,1.6094379124341003,0.043234866092540285,-0.06783975091899919,30.65815531307524,30.465432704132716,30.590476244048183,30.673976527159887,-0.009679339958124982,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,22298.0
2024-08-16,7432.08984375,0.02384110818753348,32.16594085138215,30.556502938948054,1.6094379124341003,0.012229706982499047,-0.03381262320818834,30.590315562156242,30.65815531307524,30.465432704132716,30.590476244048183,0.018687120063162418,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,21548.0
